ID,Gender,18to24,25to34,35to44,45to54,55to64,more64,leftbefore16,left16,left17,left18,somecollege,professional,university,masters,doctorate,USA,NewZealand,OtherC,Australia,Ireland,Canada,UK,Black,Asian,White,WhiteBlack,OtherE,WhiteAsian,BlackAsian,Neuroticism,Extraversion,Openness,Agreeableness,Conscientiousness,Impulsiveness,Sensation seeking,Alcohol,Amphetamines ,Amyl nitrite,Benzodiazepine,Caffeine,Cannabis,Chocolate,Cocaine,Crack,Ecstasy,Heroin,Ketamine,Legal highs,Lysergic acid diethylamide,Methadone,Magic mushrooms,Nicotine,Fictitious drug Semeron,Volatile substance abuse
1072,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,40,40,48,39,43,6,6,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1073,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,31,37,53,44,31,3,8,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1
1074,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,51,29,45,45,39,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,29,42,46,41,51,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1076,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,39,35,43,40,41,4,8,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1077,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,36,51,51,40,2,5,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
1078,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,40,40,39,44,41,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1079,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,53,26,57,37,44,4,10,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1080,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22,46,44,40,44,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1081,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,41,30,36,44,33,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1082,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,39,51,45,45,46,5,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1083,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,25,50,48,50,50,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1084,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,33,43,44,45,38,3,5,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0
1085,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,42,47,40,40,32,2,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1086,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,35,39,49,45,45,1,5,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0
1087,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,33,43,52,42,53,5,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1088,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,34,39,50,46,46,2,7,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0
1089,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,35,46,58,41,44,1,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1090,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,41,43,46,41,44,4,4,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,31,39,48,47,48,4,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1092,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,49,47,50,40,1,8,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
1093,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,42,49,45,57,38,7,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1094,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,31,44,38,50,43,4,4,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0
1095,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,21,34,42,35,32,4,8,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1
1096,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,23,51,40,39,46,6,7,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
1097,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,31,46,47,43,48,6,5,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1098,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,47,32,40,43,43,3,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1099,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,30,35,56,54,33,3,4,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0
1100,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27,40,51,44,37,6,6,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1101,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,36,37,46,37,37,1,5,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
1102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,48,48,46,46,3,7,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
1103,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,30,43,45,45,28,4,8,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1104,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,39,39,42,41,50,2,4,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0
1105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,28,39,45,40,39,3,9,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0
1106,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,26,42,57,37,28,4,8,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1107,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,25,32,51,35,26,1,6,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0
1108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,34,38,43,56,52,1,6,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1109,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,54,38,49,35,34,4,8,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0
1110,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,47,47,53,42,38,8,10,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0
1111,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,51,55,51,40,4,7,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0
1112,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,57,29,33,44,29,6,4,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0
1113,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,38,39,44,56,51,1,2,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0
1114,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,40,37,50,45,32,7,6,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0
1115,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27,31,41,36,46,2,4,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1
1116,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12,43,46,51,54,3,8,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0
1117,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,41,36,49,26,40,6,5,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1118,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,45,40,54,42,31,7,7,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0
1119,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,51,31,45,37,37,2,5,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0
1120,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,21,55,60,50,40,5,10,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1
1121,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,46,37,46,31,34,6,8,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0
1122,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,48,49,46,47,4,5,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0
1123,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,32,21,37,38,40,4,8,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0
1124,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,35,26,56,43,39,2,4,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
1125,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,43,33,38,43,32,5,4,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0
1126,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,40,29,46,42,7,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1
1127,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,49,30,43,42,24,3,5,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1
1128,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,41,37,42,32,46,3,6,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1129,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,49,33,51,45,36,5,9,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0
1130,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,46,25,41,50,32,6,7,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1
1131,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,22,31,52,53,28,3,7,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0
1132,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,40,41,45,43,27,7,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
1133,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,56,45,51,29,28,8,10,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0
1134,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,42,35,47,35,40,3,5,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
1135,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,24,41,56,50,44,7,8,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0
1136,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,40,48,38,37,38,8,7,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1
1137,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,49,44,44,34,29,7,9,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1138,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,35,42,40,43,45,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1139,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,39,26,46,47,32,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1140,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,41,31,49,16,38,8,9,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
1141,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27,43,47,52,40,3,9,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
1142,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,51,28,51,36,30,5,9,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1
1143,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,40,31,47,42,46,5,6,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0
1144,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,54,26,54,52,33,3,9,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
1145,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,38,32,41,41,37,4,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1146,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,51,34,41,35,25,3,6,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0
1147,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,38,35,48,43,34,2,2,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1
1148,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,37,38,33,48,3,6,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0
1149,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,53,33,47,33,32,6,4,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0
1150,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,37,41,47,39,37,5,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1151,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,30,44,44,46,48,2,4,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0
1152,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,48,37,50,50,45,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
1153,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,52,27,42,41,32,6,3,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0
1154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,39,35,41,35,40,5,10,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1155,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,41,34,45,42,27,5,9,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0
1156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,40,41,48,48,38,4,8,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0
1157,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,51,56,53,38,3,9,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0
1158,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,38,39,44,39,45,3,4,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0
1159,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,42,52,57,46,39,7,8,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0
1160,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,31,40,44,35,48,2,7,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
1161,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,42,39,47,43,33,4,9,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0
1162,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,44,32,36,37,43,5,8,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0
1163,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,36,39,56,44,44,5,10,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0
1164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,34,33,48,49,54,2,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1165,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,32,42,46,44,45,4,6,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0
1166,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,44,32,49,39,49,6,5,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0
1167,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,32,36,52,48,28,8,10,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0
1168,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,41,33,53,41,46,3,6,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0
1169,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,44,38,55,38,34,6,8,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0
1170,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,40,39,45,30,34,5,7,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0
1171,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25,48,55,51,44,2,5,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0
1172,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,37,36,46,38,43,2,7,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
1173,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,33,41,39,47,48,6,7,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1
1174,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,40,41,55,47,46,1,6,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1
1175,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,36,34,52,41,49,3,8,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
1176,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,39,34,46,37,49,8,10,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1177,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,23,40,40,48,40,3,8,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0
1178,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,44,39,46,34,35,1,6,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0
1179,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,31,42,47,53,43,7,7,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,55,43,57,24,32,8,10,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1
1181,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,28,38,42,48,40,3,2,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0
1182,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,34,28,48,39,40,2,7,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0
1183,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,52,37,42,40,34,4,7,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0
1184,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,40,37,42,56,36,5,6,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0
1185,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,31,47,52,41,53,2,5,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0
1186,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,34,31,45,49,44,3,8,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1187,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,44,38,50,37,35,6,8,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1
1188,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,26,44,48,47,36,8,7,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0
1189,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,48,38,52,46,42,4,6,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
